text,date,geo,hashtags,tweet_id,mentions,permalink,replies,retweets,replies_to,mentioned_urls
"how can any us citizen trust anyone in law enforcement, cia, fbi etc right now? my brother works for homeland security so i know there are people with integrity but who knows who’s who?",2019-12-27 21:12:43+00:00,,,1210669862466531329,,https://twitter.com/simplylorilee/status/1210669862466531329,0,0,JimHansonDC,
we used to raise our kids to be adults at 18.,2019-12-27 21:04:50+00:00,,,1210667881136041987,,https://twitter.com/simplylorilee/status/1210667881136041987,0,0,JimHansonDC,
"worked in a banking and investments. drug tested, fingerprinted, criminal background check and credit report.",2019-12-27 19:13:23+00:00,,,1210639832025878528,,https://twitter.com/simplylorilee/status/1210639832025878528,0,0,RantyAmyCurtis,
 great hot topics discussion!,2019-12-27 06:31:47+00:00,,,1210448169173225472,@WhoopiGoldberg,https://twitter.com/simplylorilee/status/1210448169173225472,0,0,SaraCarterDC,https://twitter.com/SaraCarterDC/status/1210272032899969024
“how long will this charade go on? as long as democrats can get away with it.” ,2019-12-27 05:34:30+00:00,,,1210433755883737089,,https://twitter.com/simplylorilee/status/1210433755883737089,0,0,KimStrassel,https://twitter.com/KimStrassel/status/1210424501332135937
how many people overdose every day that receive free gov’t methadone? how many children are born addicted that have cognitive disabilities?,2019-12-27 05:31:38+00:00,,,1210433031397355521,,https://twitter.com/simplylorilee/status/1210433031397355521,0,0,drdrew,
that most news people are journalists.,2019-12-26 22:57:09+00:00,,,1210333759930798080,,https://twitter.com/simplylorilee/status/1210333759930798080,0,0,Cernovich,
adorable! i love kids.,2019-12-26 22:52:02+00:00,,,1210332470585020418,,https://twitter.com/simplylorilee/status/1210332470585020418,0,0,dbongino,
i’d sand it off of him. with a power sander.,2019-12-26 22:44:32+00:00,,,1210330583806685185,,https://twitter.com/simplylorilee/status/1210330583806685185,0,0,ChuckEChaves,
it’s just disgusting. people invented sewers so this didn’t happen. it’s not the freaking dark ages.,2019-12-26 22:36:58+00:00,,,1210328680767148033,,https://twitter.com/simplylorilee/status/1210328680767148033,0,0,marklevinshow,
,2019-12-26 22:34:38+00:00,,,1210328090024566784,,https://twitter.com/simplylorilee/status/1210328090024566784,1,0,RBReich,
tax revenue is going up. it’s congress spending that is the problem.,2019-12-26 22:32:47+00:00,,,1210327626050605057,,https://twitter.com/simplylorilee/status/1210327626050605057,1,0,AdamBaldwin,
that’s because losers like your son should be feeding their children. not taxpayers.,2019-12-26 21:18:05+00:00,,,1210308825556934669,,https://twitter.com/simplylorilee/status/1210308825556934669,0,0,JoeBiden,
he’s attractive.,2019-12-26 21:09:35+00:00,,,1210306690115153920,,https://twitter.com/simplylorilee/status/1210306690115153920,0,0,InezFeltscher,
"who could have imagined that getting married, working hard, raising good kids, having family meals, etc would one day make you a facist?",2019-12-26 21:08:12+00:00,,,1210306339194454016,,https://twitter.com/simplylorilee/status/1210306339194454016,0,0,MrAndyNgo,
my grandson punched another boy in hs (over a girl) and was arrested and put on house arrest and then probation for a year. the kid wasn’t even hurt and he used his fist. (i’m not condoning) but it’s way less than adults premeditatedly carrying weapons.,2019-12-26 21:05:49+00:00,,,1210305738746277888,,https://twitter.com/simplylorilee/status/1210305738746277888,0,0,MrAndyNgo,
it was a huge mistake to leave for two weeks when voters are together talking and there is no new news to take attention away from her petulance. it allows her actions to stay implanted in our consciousness. we are stewing on it.,2019-12-26 21:01:51+00:00,,,1210304743437938688,,https://twitter.com/simplylorilee/status/1210304743437938688,0,0,MattMackowiak,
"taxpayers spent a small fortune on mccain’s funeral even though his wife is an heiress and he didn’t deserve it. presidents and kings don’t deserve that kind of worship. he was the victim of torture which was sad, but his actions after coming home showed the world his character.",2019-12-26 20:54:41+00:00,,,1210302936506654721,,https://twitter.com/simplylorilee/status/1210302936506654721,0,0,SaraCarterDC,https://twitter.com/SaraCarterDC/status/1210272032899969024
we have a new foster son who was trafficked in his last foster home. he asked for a safe place to sleep and wept when he received even the smallest gift because he was overwhelmed at kindness.,2019-12-26 20:28:14+00:00,,,1210296279919665152,,https://twitter.com/simplylorilee/status/1210296279919665152,0,0,MatthewBouman1,
"we are in a time of choosing. during the great awakening, god raised up preachers and millions of people chose god and truth. a time is coming when ppl will deny god and truth and we will enter the great tribulation where lies and anti-christ will rule. it’s spiritual war we feel",2019-12-26 20:20:38+00:00,,,1210294370605371393,,https://twitter.com/simplylorilee/status/1210294370605371393,0,0,Cernovich,
done.,2019-12-26 20:02:09+00:00,,,1210289719944384518,,https://twitter.com/simplylorilee/status/1210289719944384518,0,0,AsheSchow,
"“442,995 of youth living in foster care in the united states as of september 2017, according to data from the administration for children and families.” who do you think is adopting and fostering these kids, cory? i know dozens of christians who have. i have. what about you?",2019-12-26 18:35:42+00:00,,,1210267962076205071,,https://twitter.com/simplylorilee/status/1210267962076205071,0,0,CoryBooker,https://twitter.com/CoryBooker/status/1208058139058298881
"“in 2017, pregnancy centers provided almost 2,000,000 people with free services, with estimated community cost savings of at least $161 million annually. 2,752 center locations nationwide provide vital services including medical services...” christianity in motion.",2019-12-26 18:29:38+00:00,,,1210266436234555395,,https://twitter.com/simplylorilee/status/1210266436234555395,0,0,CoryBooker,https://twitter.com/CoryBooker/status/1208058139058298881
hunter biden.,2019-12-26 17:13:52+00:00,,,1210247368102297602,,https://twitter.com/simplylorilee/status/1210247368102297602,0,0,nwsltrMe,
i see a change in that evil isn’t hiding anymore. satan is out in the open and is changing society boldly by preaching the “goodness” of evil. truth is hate speech and will be punished more and more harshly. the bible is no longer a standard of truth. there is no absolute truth.,2019-12-26 04:09:59+00:00,,,1210050098832510976,,https://twitter.com/simplylorilee/status/1210050098832510976,2,3,Cernovich,
that was never my husbands experience.,2019-12-26 03:51:24+00:00,,,1210045422582075394,,https://twitter.com/simplylorilee/status/1210045422582075394,0,0,Cernovich,
"from a woman’s point of view, never be with a man who is not your intellectual equal. they can’t be interesting if your interests are over their head and that makes their attractiveness short lived. kindness is important but niceness is weak and a woman can’t respect weakness.",2019-12-26 03:46:20+00:00,,,1210044144875458560,,https://twitter.com/simplylorilee/status/1210044144875458560,0,0,davereaboi,
"clean and groomed is necessary but, the man who climbs under the house in winter to fix a frozen pipe, or keeps oil in your car, and proves in every little way that protecting and providing for his family is his priority is a man who a woman can love, admire and respect forever.",2019-12-26 03:31:50+00:00,,,1210040496216825856,,https://twitter.com/simplylorilee/status/1210040496216825856,1,0,davereaboi,
"do we really need two parents in the workforce? i stayed home for 17 yrs and i drove old cars, bought a house with my engagement ring money, and we skipped expensive vacations. we made deliberate choices because raising our children was our 1 priority. our kids did the same.",2019-12-26 03:19:47+00:00,,,1210037463206547456,,https://twitter.com/simplylorilee/status/1210037463206547456,0,0,StefanMolyneux,
jesus christ was never a prophet for islam. he is the son of the living god and is himself god. everything mohammed taught was opposite what jesus taught. jesus is the exact representation of god. mohammed is dead. jesus lives and never changes.,2019-12-26 02:55:49+00:00,,,1210031430631337986,,https://twitter.com/simplylorilee/status/1210031430631337986,0,0,cmclymer,
"joseph took mary and jesus to egypt after the three kings brought jesus the gold, frankincense, and myrrh. those were very valuable commodities. i doubt egypt paid their travel expenses and fed and housed them for years.",2019-12-26 02:35:50+00:00,,,1210026403846119425,,https://twitter.com/simplylorilee/status/1210026403846119425,0,1,MattWalshBlog,
heretics are far more dangerous to our future than outright communists.,2019-12-26 02:24:34+00:00,,,1210023566747557889,,https://twitter.com/simplylorilee/status/1210023566747557889,0,0,michaeljknowles,
i hate when i watch a movie that i know is going to make cry. darn lady gaga and bradley cooper. it was so good.,2019-12-26 01:42:44+00:00,,,1210013038704832512,,https://twitter.com/simplylorilee/status/1210013038704832512,0,0,,
that seems pretty easy to understand.,2019-12-25 21:29:42+00:00,,,1209949364325666818,,https://twitter.com/simplylorilee/status/1209949364325666818,0,0,michaelmalice,
he’s missing a grandchild. there is no excuse for that.,2019-12-25 21:22:17+00:00,,,1209947497394782208,,https://twitter.com/simplylorilee/status/1209947497394782208,0,0,michaelmalice,
being a mother has been the greatest joy of my life. i regret nothing i may have done without to be the best mother that i could be by the grace of god. now i enjoy the gift of grandchildren and i would do it again 1000x’s.,2019-12-25 21:20:22+00:00,,,1209947014332596226,,https://twitter.com/simplylorilee/status/1209947014332596226,1,2,Cernovich,
"being as nancy is third in line, i’m not surprised. they’re going to say that pence was in on anything they accuse trump of. democrats could make anyone speaker then potus if the senate removed pence and trump. it won’t happen, but they’ll keep trying.",2019-12-25 13:23:24+00:00,,,1209826979555483648,,https://twitter.com/simplylorilee/status/1209826979555483648,0,0,DavidJHarrisJr,
"i make indian taco’s as our tradition. steak, shrimp, and chicken with homemade flatbread. we aren’t native american but my husband spent 2 weeks in s dakota on an indian reservation and a lady made them for his team. he loved them so much, i wrote her for the recipe.",2019-12-25 13:17:05+00:00,,,1209825390409244672,,https://twitter.com/simplylorilee/status/1209825390409244672,0,0,ScotsFyre,
merry christmas. jesus is born!,2019-12-25 12:50:44+00:00,,,1209818760607150083,,https://twitter.com/simplylorilee/status/1209818760607150083,0,0,PoliticalShort,
it makes me sick that mccain was the gop candidate and i voted for him. idk how i didn’t know what a jerk he was.,2019-12-25 12:49:41+00:00,,,1209818496072372224,,https://twitter.com/simplylorilee/status/1209818496072372224,1,0,johncardillo,
it’s weird. who doesn’t want to have pictures with their grandchildren if they have them? being first lady couldn’t be as excited as being a grandma.,2019-12-25 11:40:08+00:00,,,1209800992390307840,,https://twitter.com/simplylorilee/status/1209800992390307840,0,0,redsteeze,
merry christmas. emmanuel.,2019-12-25 11:25:06+00:00,,,1209797211917299712,,https://twitter.com/simplylorilee/status/1209797211917299712,0,0,dbongino,
that’s a shame.,2019-12-25 11:20:34+00:00,,,1209796071351828480,,https://twitter.com/simplylorilee/status/1209796071351828480,0,0,Su5iee,
merry christmas to you.,2019-12-25 11:18:52+00:00,,,1209795642756915200,,https://twitter.com/simplylorilee/status/1209795642756915200,0,0,BeanK511,
it would be my dream to visit norway and see this. breathtaking.,2019-12-25 05:04:42+00:00,,,1209701480577425410,,https://twitter.com/simplylorilee/status/1209701480577425410,0,0,NorwayHoliday,
hard pass.,2019-12-25 04:58:55+00:00,,,1209700024046772224,,https://twitter.com/simplylorilee/status/1209700024046772224,0,0,KurtSchlichter,
my grandkids. missing the oldest.,2019-12-25 04:55:45+00:00,,,1209699226327887875,,https://twitter.com/simplylorilee/status/1209699226327887875,0,0,CarpeDonktum,
my sister adopted a child this year who was trafficked while in foster care. he is only one of the many children my siblings and our kids have adopted to be raised with our birth children. we do it with the money we earn. there are 400k of these kids every day waiting for you.,2019-12-25 04:54:19+00:00,,,1209698865454239746,,https://twitter.com/simplylorilee/status/1209698865454239746,2,2,SarahKSilverman,
my millennial niece would be apoplectic and her mother would be furious with me for winding her up. ,2019-12-25 04:38:16+00:00,,,1209694828839260160,,https://twitter.com/simplylorilee/status/1209694828839260160,4,0,CarpeDonktum,
it’s impressive.,2019-12-25 04:24:32+00:00,,,1209691370824355840,,https://twitter.com/simplylorilee/status/1209691370824355840,0,0,davereaboi,
i have a grandson who was adopted at birth from a heroin addict. his iq is about 74. that’s not an insult. it helps us to manage expections of him. i have other grandchildren whose iq’s are over 130. they require much higher expectation to challenge them. it is what it is.,2019-12-25 03:20:33+00:00,,,1209675271080759296,,https://twitter.com/simplylorilee/status/1209675271080759296,0,0,Cernovich,
quit trying. extroverts are the majority and they think they are superior and we should change to be like them. tell them no. you aren’t broken and don’t need fixing. then find a therapist who will reinforce the unique gifts that introverts offer the world.,2019-12-25 03:11:43+00:00,,,1209673047327887361,,https://twitter.com/simplylorilee/status/1209673047327887361,0,0,tacryt_socryp,
i adore my family but they have tried to fix me my whole life. i was 60 before i put my foot down and told them to stop. i’m not broken. i don’t want to be like them. i find their need for constant inane social chatter annoying and http://pointless.my tribe understands me.,2019-12-25 03:07:01+00:00,,,1209671864135622656,,https://twitter.com/simplylorilee/status/1209671864135622656,0,0,Cernovich,http://pointless.My
"calm down silly non-christian. we disagree with each other all of the time. it’s a family squabble, not a civil war. it’s like biological siblings. you would give them your last kidney even though you get seriously exasperated with them sometimes.",2019-12-25 03:00:32+00:00,,,1209670232698212355,,https://twitter.com/simplylorilee/status/1209670232698212355,0,0,brianstelter,
i’m an old aunt to 41 nieces and nephews and i admit to being obnoxious about new babies. sorry. i think it’s a genetic thing.,2019-12-25 02:52:49+00:00,,,1209668288101388288,,https://twitter.com/simplylorilee/status/1209668288101388288,1,0,KatTimpf,
god forbid. democrats are really that stupid.,2019-12-25 02:48:21+00:00,,,1209667165877653504,,https://twitter.com/simplylorilee/status/1209667165877653504,0,0,chadfelixg,
"is that a threat or a challenge? he should be grateful for us, but ignorance is often foolish.",2019-12-25 02:45:42+00:00,,,1209666500396761185,,https://twitter.com/simplylorilee/status/1209666500396761185,0,0,AB84,https://twitter.com/AB84/status/1205350241664471045
spoken like a true introvert.,2019-12-25 02:38:37+00:00,,,1209664714898325504,,https://twitter.com/simplylorilee/status/1209664714898325504,0,0,JesseKellyDC,
this isn’t a real account. my 8 yr old grandsons have more powerful “weapons.”,2019-12-25 02:36:56+00:00,,,1209664293072965632,,https://twitter.com/simplylorilee/status/1209664293072965632,0,0,MPussymon,
i always thought it was just me.,2019-12-25 02:16:12+00:00,,,1209659074360610817,,https://twitter.com/simplylorilee/status/1209659074360610817,0,0,michaelmalice,
"i’ve given up trying to explain that being an introvert isn’t wrong, it’s just different. i think deeper and get bored with mindless chatter. i can’t think of inane, senseless things to talk about and it make my headache when i have to do it. i’m not depressed or unhappy.",2019-12-25 02:11:18+00:00,,,1209657841499484160,,https://twitter.com/simplylorilee/status/1209657841499484160,2,0,Cernovich,
"my family has always considered me the “eccentric.” i’ve 6 siblings who are extroverts and they can’t accept that i am different but not wrong. i had a successful career, raised good kids, and i do what i must but i hate the noise and small talk and social requirements of life.",2019-12-25 02:03:18+00:00,,,1209655829894488066,,https://twitter.com/simplylorilee/status/1209655829894488066,0,1,Cernovich,
it’s ok to be old. i am. take a picture with your grandchildren and be grateful you lived to know them. hillary is unnatural.,2019-12-25 01:52:57+00:00,,,1209653222278881283,,https://twitter.com/simplylorilee/status/1209653222278881283,1,0,brunobrobro,
my family added a new child this year. he’s 17 yrs old with severe disabilities b/c of abuse. he was trafficked while in foster care. he asked for nothing for christmas except a safe bed. there are 400k kids in foster care this christmas. that man’s daughter can give him $27.,2019-12-25 01:50:42+00:00,,,1209652655775256576,,https://twitter.com/simplylorilee/status/1209652655775256576,0,0,KurtSchlichter,
25 yrs and 50 lbs ago.,2019-12-25 01:35:49+00:00,,,1209648912149209093,,https://twitter.com/simplylorilee/status/1209648912149209093,1,0,brunobrobro,
this was 25 yrs and 50lbs ago.,2019-12-25 01:35:13+00:00,,,1209648763196903425,,https://twitter.com/simplylorilee/status/1209648763196903425,0,0,HillaryClinton,https://twitter.com/HillaryClinton/status/1209519768748929024
she’s still pretending that she lives in the white house. that picture is old.,2019-12-25 01:32:51+00:00,,,1209648167471464451,,https://twitter.com/simplylorilee/status/1209648167471464451,1,0,CarpeDonktum,
 nancy comes across like an escapee from a dementia ward. schumer looks like her equally demented servant.,2019-12-25 01:27:19+00:00,,,1209646771628118016,@SpeakerPelosi,https://twitter.com/simplylorilee/status/1209646771628118016,0,0,ArthurSchwartz,
i’ve been watching with the grandchildren. thank you.,2019-12-25 01:18:55+00:00,,,1209644658130870272,,https://twitter.com/simplylorilee/status/1209644658130870272,0,0,FLOTUS,
i’m so very sorry for your loss. may god grant you comfort today and everyday. thank you for raising a remarkable man.,2019-12-25 00:01:34+00:00,,,1209625194815463426,,https://twitter.com/simplylorilee/status/1209625194815463426,0,0,DoctorJerry,
i gingers!,2019-12-24 23:38:31+00:00,,,1209619392616640512,,https://twitter.com/simplylorilee/status/1209619392616640512,0,0,JesseKellyDC,
beautiful. thank you.,2019-12-24 23:37:12+00:00,,,1209619062025789440,,https://twitter.com/simplylorilee/status/1209619062025789440,0,0,JimHansonDC,
i didn’t become a christian until my 20’s. my first christmas after jesus saved me i heard this song and this line and started to cry because i had known that song my whole life but that was the first time i understood it. thank you for the reminder.,2019-12-24 23:34:21+00:00,,,1209618343629594624,,https://twitter.com/simplylorilee/status/1209618343629594624,0,0,NatePickowicz,
i relate. i inherited my irish grandmothers’s complexion except my hair was almost black and i was very tall and thin. i looked like morticia adams.,2019-12-24 23:29:38+00:00,,,1209617156041777152,,https://twitter.com/simplylorilee/status/1209617156041777152,1,0,KatTimpf,
if they’re paying attention.,2019-12-24 23:22:19+00:00,,,1209615315761582081,,https://twitter.com/simplylorilee/status/1209615315761582081,0,0,monkeycageblog,
we need to all pray for virginia. they are the test case for all gun owners.,2019-12-24 22:57:59+00:00,,,1209609192912371712,,https://twitter.com/simplylorilee/status/1209609192912371712,0,0,DailyCaller,https://twitter.com/DailyCaller/status/1209541795648081921
“ pelosi must announce that trump has not been impeached; or the senate must initiate a trial. preserving the status quo indefinitely — trump remaining impeached without having a trial —is unconstitutional and should not be tolerated by the american people.” amen!,2019-12-24 22:42:47+00:00,,,1209605368449585159,,https://twitter.com/simplylorilee/status/1209605368449585159,0,0,AlanDersh,https://twitter.com/AlanDersh/status/1209507080073334787
my baby goat was named nubby for his little baby horns.,2019-12-24 22:36:07+00:00,,,1209603689205420032,,https://twitter.com/simplylorilee/status/1209603689205420032,0,0,ChrisLoesch,
you grew up in paczki heaven? lucky duck.,2019-12-24 22:33:42+00:00,,,1209603081958240256,,https://twitter.com/simplylorilee/status/1209603081958240256,0,0,KatTimpf,
i haven’t heard much about the fact that pelosi is 3rd in line to the presidency. that might be influencing the house democrats.,2019-12-24 22:31:29+00:00,,,1209602521330782209,,https://twitter.com/simplylorilee/status/1209602521330782209,0,0,AlanDersh,
"as dana would say...god bless you, danny. merry christmas.",2019-12-24 21:24:27+00:00,,,1209585655598198786,,https://twitter.com/simplylorilee/status/1209585655598198786,0,0,Danny_Funaro,
my day would be far less joyful without men in it.,2019-12-24 21:22:37+00:00,,,1209585193931223047,,https://twitter.com/simplylorilee/status/1209585193931223047,0,0,emrazz,
jesus told a story about 2 sons. son 1 rudely told his father no when his father requested him to work. son 2 was very nice and told his father he’d gladly do it. son 1 felt guilty later and did as his father asked. son 2 lied and didn’t do the work. jesus commends son 1.,2019-12-24 21:21:15+00:00,,,1209584846898696192,,https://twitter.com/simplylorilee/status/1209584846898696192,0,1,RealDeanCain,
so sad. may god be with you.,2019-12-24 20:55:19+00:00,,,1209578323199897602,,https://twitter.com/simplylorilee/status/1209578323199897602,0,0,HeyTammyBruce,
nice is a weakness i refuse.,2019-12-24 18:32:53+00:00,,,1209542477084078081,,https://twitter.com/simplylorilee/status/1209542477084078081,0,0,KurtSchlichter,
amen!,2019-12-24 18:11:41+00:00,,,1209537140926877696,,https://twitter.com/simplylorilee/status/1209537140926877696,0,0,ddwiese,
 it!,2019-12-24 18:08:38+00:00,,,1209536374011027456,,https://twitter.com/simplylorilee/status/1209536374011027456,0,0,DavidLimbaugh,
i doubt the pharisee’s thought jesus was “civil” when he called them the sons of the devil and whitewashed tombs full of dead men’s bones. driving dishonest people out of the temple with a whip probably wasn’t considered “messiah-like.”,2019-12-24 15:55:11+00:00,,,1209502790269251586,,https://twitter.com/simplylorilee/status/1209502790269251586,0,0,KurtSchlichter,
my kids loved playing with the nativity sets.,2019-12-24 15:50:43+00:00,,,1209501666145374208,,https://twitter.com/simplylorilee/status/1209501666145374208,0,0,MZHemingway,
my son-in-law loves to tell mother-in-law jokes until i remind him that i cook his food. paybacks are a b**ch! ,2019-12-24 15:39:25+00:00,,,1209498823640436737,,https://twitter.com/simplylorilee/status/1209498823640436737,0,0,JesseKellyDC,
"god bless you, sol. may you rest in body and soul and come back even more bad ass in the new year!",2019-12-24 15:30:44+00:00,,,1209496639058169856,,https://twitter.com/simplylorilee/status/1209496639058169856,0,0,Solmemes1,
"there are 5 women named in the new testament genealogy of jesus christ. ruth, rahab, tamar, bathsheba, and of course, mary. this was at a time in history when women were not valued. paul taught that men and women were equal in the eyes of god. christianity elevated women.",2019-12-24 01:56:51+00:00,,,1209291815888850945,,https://twitter.com/simplylorilee/status/1209291815888850945,0,0,xan_desanctis,
how is this not voter fraud? who can we sue?,2019-12-24 01:47:51+00:00,,,1209289551698681857,,https://twitter.com/simplylorilee/status/1209289551698681857,0,0,JackPosobiec,
some senior discounts start at 55.,2019-12-24 01:20:16+00:00,,,1209282612163993602,,https://twitter.com/simplylorilee/status/1209282612163993602,0,0,KurtSchlichter,
"jeremiah 17:9 “the heart is deceitful above all things, and desperately wicked; who can know it?”",2019-12-24 01:16:44+00:00,,,1209281720102596609,,https://twitter.com/simplylorilee/status/1209281720102596609,1,0,,
 you are an inspiration. thank you.,2019-12-24 01:01:10+00:00,,,1209277804321419264,@chiksdigscars,https://twitter.com/simplylorilee/status/1209277804321419264,0,0,,
because it’s funny. ,2019-12-24 00:23:16+00:00,,,1209268267971420160,,https://twitter.com/simplylorilee/status/1209268267971420160,0,0,stillgray,
leftists are just big toddlers who think they can have whatever they demand. i don’t tolerate that with my grandkids and i sure as hell won’t tolerate in pelosi. give her hell grahambo,2019-12-24 00:22:35+00:00,,#Grahambo,1209268096147558400,,https://twitter.com/simplylorilee/status/1209268096147558400,0,0,CarpeDonktum,
the speaker of the house has no authority over the senate. take a civics class.,2019-12-24 00:19:52+00:00,,,1209267409477144578,,https://twitter.com/simplylorilee/status/1209267409477144578,7,6,Amy_Siskind,
truth serum and common sense would be nice.,2019-12-24 00:17:16+00:00,,,1209266755480231936,,https://twitter.com/simplylorilee/status/1209266755480231936,0,0,secupp,
amen!,2019-12-24 00:15:50+00:00,,,1209266396422651904,,https://twitter.com/simplylorilee/status/1209266396422651904,0,0,DoctorJerry,
 please don’t be the senate that surrendered to tyranny and ended the three co-equal branches of gov’t. i would like the constitution to still be the ultimate answer to overreach for my grandchildren.,2019-12-23 23:55:22+00:00,,,1209261245775396864,@senatemajldr,https://twitter.com/simplylorilee/status/1209261245775396864,0,0,LindseyGrahamSC,
democrats don’t want to kill babies. blackface is unacceptable. illegal aliens are a benefit to the us. children were mistreated at the border. joe biden didn’t blackmail ukraine. the clinton foundation was a charity. nancy pelosi cares about the bible. greta thurnberg matters.,2019-12-23 22:16:16+00:00,,,1209236306800381957,,https://twitter.com/simplylorilee/status/1209236306800381957,0,1,simplylorilee,
the intelligence community was basically good.,2019-12-23 22:06:11+00:00,,,1209233769317711882,,https://twitter.com/simplylorilee/status/1209233769317711882,2,0,bdomenech,
i’m willing to do my part to end this abominable practice. ,2019-12-23 22:04:34+00:00,,,1209233362394726406,,https://twitter.com/simplylorilee/status/1209233362394726406,0,0,Race2D,https://twitter.com/Race2D/status/1207784597590700032
impressive.,2019-12-23 20:48:57+00:00,,,1209214330199314434,,https://twitter.com/simplylorilee/status/1209214330199314434,0,0,KurtSchlichter,
david french wouldn’t have voted for moses (murderer) jacob (liar) samson (womanizer) king david (adulterer/murderer/special ops) peter (harsh/rude/ denier) paul (hunter of christians) jesus (called the ruling class sons of the devil and whitewashed tombs) ...,2019-12-23 16:25:02+00:00,,,1209147916528607234,,https://twitter.com/simplylorilee/status/1209147916528607234,0,0,KurtSchlichter,
king david of israel killed many enemies in hand to hand combat. god said that david was a man after his own heart. god loves warriors.,2019-12-23 16:02:44+00:00,,,1209142304604348416,,https://twitter.com/simplylorilee/status/1209142304604348416,0,0,JesseKellyDC,
thanks for being an adult who can process new information as it is available and change their mind when appropriate.,2019-12-23 02:16:11+00:00,,,1208934295101988865,,https://twitter.com/simplylorilee/status/1208934295101988865,0,1,Cernovich,
"not once was i asked if i wanted to work to pay for people to come into this country illegally and have schools, food, and medical care they didn’t pay for. not once was i asked if my taxpayer $should be used to pay for the murder of children. not once!",2019-12-22 20:05:21+00:00,,,1208840971984789505,,https://twitter.com/simplylorilee/status/1208840971984789505,4,3,thehill,
like john dingell ever pulled his punches. the man was wicked. his wife making the rounds in her widows garb to make a political point is gross.,2019-12-22 19:59:01+00:00,,,1208839377280995329,,https://twitter.com/simplylorilee/status/1208839377280995329,0,0,michaelmalice,
 dingell spent his whole career fighting for the right for women to murder their children. death should be a reminder that we will all face god and hell is the real destination of those who defy him. trump shouldn’t have joked but dingell never pulled his punches.,2019-12-22 19:54:30+00:00,,,1208838239399927808,@FoxNewsSunday,https://twitter.com/simplylorilee/status/1208838239399927808,0,0,,
a sweet testimony. thank you for sharing.,2019-12-22 19:33:59+00:00,,,1208833077163839488,,https://twitter.com/simplylorilee/status/1208833077163839488,0,0,kimKBaltimore,
what would you suggest? killing us all off as soon as possible? boomers have lived long enough to have seen the corruption of the democrats first hand. we remember both nixon and clinton. it’s called wisdom gained from experience.,2019-12-22 19:32:54+00:00,,,1208832805712605186,,https://twitter.com/simplylorilee/status/1208832805712605186,0,0,KatieHill4CA,https://twitter.com/KatieHill4CA/status/1208827562199175168
"my mother-in-laws parents escaped the ukraine. neither her or her siblings would discuss it. we knew their entire family in the ukraine were dead, but they never told us how they died in the holodomor under stalin. they were proud americans and all 5 brothers fought in wwii.",2019-12-22 19:06:16+00:00,,,1208826101528698880,,https://twitter.com/simplylorilee/status/1208826101528698880,0,0,Johnny_Joey,
i’m a christian who celebrates the fact that jesus was born. santa is not a religious figure. i have nothing against people enjoying the make believe but come on. he leads no one to christ.,2019-12-22 18:46:29+00:00,,,1208821123170877447,,https://twitter.com/simplylorilee/status/1208821123170877447,0,1,stillgray,
now you’re just being logical.,2019-12-22 18:43:09+00:00,,,1208820284767248385,,https://twitter.com/simplylorilee/status/1208820284767248385,1,0,chadfelixg,
nothing is more attractive than a man or woman who accepts in themselves what can’t be changed and works at building their character.,2019-12-22 17:18:57+00:00,,,1208799094480809984,,https://twitter.com/simplylorilee/status/1208799094480809984,0,0,Martaan66,
  i just saw chris hahn say that trump supporters have sold their souls to the devil. nancy pelosi has spent her life sacrificing unborn children on the alter of her career and voting for other women to also do so. democrats mock god and his bible.,2019-12-22 17:09:04+00:00,,,1208796606583185412,@ChristopherHahn @HowardKurtz,https://twitter.com/simplylorilee/status/1208796606583185412,0,0,AdamBaldwin,
 the fact that your parents go to church doesn’t mean you can speak for jesus. you say that trump supporters sold their souls to the devil. jesus said that the devil was a murderer and a liar. it’s not trump supporters fighting to sacrifice babies to satan.,2019-12-22 17:02:58+00:00,,,1208795075280605184,@ChristopherHahn,https://twitter.com/simplylorilee/status/1208795075280605184,0,0,,
 you just accused trump supporters of selling their souls to the devil. pro-tip: your parents faith in jesus christ makes your parents christians. not you. jesus said that the ones who love him keep his commandments. abortion is murder. i’ll always vote pro-life.,2019-12-22 16:54:51+00:00,,,1208793028892282880,@ChristopherHahn,https://twitter.com/simplylorilee/status/1208793028892282880,0,0,,
can’t the senate get the articles of impeachment from the record? i’m assuming they had to be filed for potus to be legally impeached. ginsberg should recuse herself from scotus as she’s already given her opinion on any senate trial.,2019-12-22 16:46:09+00:00,,,1208790843194253314,,https://twitter.com/simplylorilee/status/1208790843194253314,1,1,ByronYork,
"“if it ain’t broke, don’t fix it” trump2028",2019-12-22 16:38:25+00:00,,#Trump2028,1208788895611203586,,https://twitter.com/simplylorilee/status/1208788895611203586,0,0,nedryun,
i refuse to lie to reinforce a delusion.,2019-12-22 16:30:38+00:00,,,1208786938335023110,,https://twitter.com/simplylorilee/status/1208786938335023110,0,0,KurtSchlichter,
i’m looking forward to watching this. your show is a rare source of logic in the cess pool of misinformation that is journalism these days. thank you.,2019-12-22 15:52:29+00:00,,,1208777334507163650,,https://twitter.com/simplylorilee/status/1208777334507163650,0,0,marklevinshow,
do you think there is any way that michelle obama will jump in as the savior? if only to keep investigations away from barack? democrats worship the woman for some odd reason.,2019-12-22 15:29:33+00:00,,,1208771564340166656,,https://twitter.com/simplylorilee/status/1208771564340166656,0,0,WayneDupreeShow,
